120028,1462480544,0
120028,1552570943,0
120028,1583149803,0
120029,1504439382,0
120029,1506484519,1
120029,1506484659,-1
120029,1506484696,1
120029,1506569955,-1
120029,1506619202,-1
120029,1507932293,1
120029,1513713787,0
120029,1513837293,0
120029,1515780797,0
120029,1517143545,-1
120029,1526505680,0
120029,1534886852,0
120029,1542123607,1
120029,1560818271,0
120029,1560818612,0
120029,1583149803,0
120030,1513837293,0
120030,1514483552,0
120030,1517186636,1
120030,1526505680,0
120030,1534886852,0
120030,1542402445,1
120030,1552570943,1
120030,1554210797,0
120030,1560818271,0
120030,1560818612,-1
120030,1583149803,0
120031,1513837293,0
120031,1514483552,0
120031,1517186636,1
120031,1560818271,0
120031,1560818612,-1
120031,1583149803,0
120032,1505267610,0
120032,1513837293,0
120032,1514483552,0
120032,1517143545,-1
120032,1517186636,0
120032,1560818271,0
120032,1560818612,0
120032,1583149803,0
120033,1366737336,0
120033,1366737424,0
120033,1366737468,0
120033,1366750092,0
120033,1369282272,0
120033,1374526197,0
120033,1378757169,0
120033,1383195540,1
120033,1383260394,0
120033,1384363862,0
120033,1384869690,-1
120033,1385439753,0
120033,1391027491,0
120033,1391332581,0
120033,1393671050,0
120033,1398226154,0
120033,1400286746,0
120033,1400514786,0
120033,1400779059,1
120033,1403062420,-1
120033,1405122752,0
120033,1410990733,0
120033,1411006816,-1
120033,1411018061,1
120033,1411019283,-1
120033,1411049001,1
120033,1411055295,-1
120033,1411073921,1
120033,1411076310,-1
120033,1411121193,1
120033,1411144290,-1
120033,1411150386,1
120033,1411151991,-1
120033,1411411474,0
120033,1411486195,1
120033,1411491504,-1
120033,1411515854,0
120033,1411556275,0
120033,1411566004,1
120033,1411575663,-1
120033,1411618677,1
120033,1411622638,-1
120033,1411718376,1
120033,1411745757,-1
120033,1412219232,1
120033,1412266968,-1
120033,1412828439,1
120033,1412874543,-1
120033,1413953584,0
120033,1414004303,0
120033,1414084756,1
120033,1414122514,-1
120033,1414677013,1
120033,1414685797,-1
120033,1414747817,1
120033,1414769640,-1
120033,1415149719,1
120033,1416459546,1
120033,1416482329,-1
120033,1416540131,1
120033,1416556782,-1
120033,1416563917,1
120033,1416567348,-1
120033,1417484679,1
120033,1417493420,-1
120033,1418187675,0
120033,1418240762,1
120033,1418261400,-1
120033,1418269439,1
120033,1418319831,-1
120033,1418644610,1
120033,1418660050,-1
120033,1418953508,1
120033,1418959870,-1
120033,1419437928,1
120033,1419621208,-1
120033,1421918560,1
120033,1421946164,-1
120033,1422079621,1
120033,1422124609,-1
120033,1423229833,1
120033,1423257860,-1
120033,1424231861,1
120033,1424244799,-1
120033,1424638485,0
120033,1424669352,0
120033,1424977710,0
120033,1425005059,0
120033,1425386487,0
120033,1425394136,0
120033,1425482332,0
120033,1425506627,0
120033,1425541625,0
120033,1425567336,0
120033,1425578549,0
120033,1425584822,0
120033,1425585332,0
120033,1425596378,0
120033,1425856626,0
120033,1425857421,0
120033,1425859255,0
120033,1425873103,0
120033,1426268746,0
120033,1426269433,0
120033,1426870084,0
120033,1426874983,0
120033,1427151004,-1
120033,1428498094,1
120033,1428498955,-1
120033,1428652607,1
120033,1428662415,-1
120033,1429087847,0
120033,1429284465,0
120033,1429661170,0
120033,1429887980,0
120033,1430079182,0
120033,1430493531,0
120033,1430496916,0
120033,1430775778,-1
120033,1431313872,0
120033,1431323289,0
120033,1431323530,0
120033,1432077097,1
120033,1432078221,-1
120033,1432078352,0
120033,1432147225,0
120033,1432195825,0
120033,1432207242,0
120033,1432305922,0
120033,1432320082,0
120033,1432528520,0
120033,1432542193,0
120033,1432572109,1
120033,1432576665,-1
120033,1432583559,1
120033,1432800792,-1
120033,1432800855,1
120033,1432881760,-1
120033,1432892242,1
120033,1433132936,-1
120033,1433132964,1
120033,1433135274,-1
120033,1433184227,1
120033,1433351887,-1
120033,1433371582,1
120033,1433742463,-1
120033,1433786153,1
120033,1433817774,-1
120033,1433820943,1
120033,1433939710,-1
120033,1433941851,1
120033,1434016939,-1
120033,1434025700,1
120033,1434175837,0
120033,1434447170,-1
120033,1434482509,1
120033,1434946500,-1
120033,1434951165,1
120033,1435117964,-1
120033,1435119950,1
120033,1435564776,-1
120033,1435598433,1
120033,1435730184,-1
120033,1435757434,1
120033,1436778404,-1
120033,1436803305,1
120033,1437150193,-1
120033,1437152197,1
120033,1437594671,0
120033,1438395348,0
120033,1438420502,1
120033,1438922889,-1
120033,1448338380,0
120033,1460364127,-1
120033,1463740903,0
120033,1464457291,-1
120033,1464802500,0
120033,1475555852,0
120033,1480611436,0
120033,1481678160,0
120033,1483926778,0
120033,1485235664,0
120033,1486108363,1
120033,1486767245,0
120033,1487305037,0
120033,1487383013,0
120033,1488844393,0
120033,1488914571,0
120033,1491377646,0
120033,1496935568,-1
120033,1500738153,0
120033,1500966036,1
120033,1502819090,0
120033,1503550618,0
120033,1503550931,0
120033,1503551018,0
120033,1503831515,0
120033,1505267610,0
120033,1512539708,-1
120033,1512540429,1
120033,1512639233,-1
120033,1513382151,0
120033,1560801743,0
120033,1574096287,0
120033,1578717741,0
120033,1578876901,0
120033,1581797991,0
120033,1583149803,0
120034,1362769832,0
120034,1366737336,-1
120034,1366737424,1
120034,1366737468,-1
120034,1366750092,1
120034,1369282272,0
120034,1371248994,1
120034,1373504522,0
120034,1374273631,0
120034,1375935589,1
120034,1376843290,0
120034,1377042791,-1
120034,1378427388,0
120034,1379114100,0
120034,1383260394,0
120034,1385439753,0
120034,1389677797,0
120034,1390711299,0
120034,1391027491,0
120034,1391561057,0
120034,1391579167,0
120034,1391644564,0
120034,1393453460,0
120034,1403062420,0
120034,1403912376,0
120034,1405122752,0
120034,1410990733,0
120034,1411006816,-1
120034,1411018061,1
120034,1411019283,-1
120034,1411049001,1
120034,1411055295,-1
120034,1411073921,1
120034,1411076310,-1
120034,1411121193,1
120034,1411144290,-1
120034,1411150386,1
120034,1411151991,-1
120034,1411411474,0
120034,1411486195,1
120034,1411491504,-1
120034,1411515854,0
120034,1411556275,0
120034,1411566004,1
120034,1411575663,-1
120034,1411618677,1
120034,1411622638,-1
120034,1411718376,1
120034,1411745757,-1
120034,1412219232,1
120034,1412266968,-1
120034,1412716072,0
120034,1412828439,1
120034,1412874543,-1
120034,1413953584,0
120034,1414084756,1
120034,1414122514,-1
120034,1414677013,1
120034,1414685797,-1
120034,1414747817,1
120034,1414769640,-1
120034,1415237541,0
120034,1416459546,1
120034,1416482329,-1
120034,1416540131,1
120034,1416556782,-1
120034,1416563917,1
120034,1416567348,-1
120034,1417236602,0
120034,1417484679,1
120034,1417493420,-1
120034,1418240762,1
120034,1418261400,-1
120034,1418269439,1
120034,1418319831,-1
120034,1418644610,1
120034,1418660050,-1
120034,1418759357,0
120034,1418953508,1
120034,1418959870,-1
120034,1419437928,1
120034,1419621208,-1
120034,1420256886,0
120034,1421100022,1
120034,1421918560,1
120034,1421946164,-1
120034,1422079621,1
120034,1422124609,-1
120034,1423229833,1
120034,1423257860,-1
120034,1423606847,0
120034,1424231861,1
120034,1424244799,-1
120034,1425981724,0
120034,1426111014,0
120034,1426268746,0
120034,1426269433,0
120034,1426870084,0
120034,1426874983,0
120034,1428498094,0
120034,1428498955,0
120034,1428506214,0
120034,1428510729,0
120034,1428652607,0
120034,1428662415,0
120034,1430079182,0
120034,1430493531,0
120034,1430496916,0
120034,1430775778,0
120034,1432077097,0
120034,1432078221,0
120034,1432572109,1
120034,1432576665,-1
120034,1432583559,1
120034,1432800792,-1
120034,1432800855,1
120034,1432881760,-1
120034,1432892242,1
120034,1433132936,-1
120034,1433132964,1
120034,1433135274,-1
120034,1433184227,1
120034,1433351887,-1
120034,1433371582,1
120034,1433742463,-1
120034,1433786153,1
120034,1433817774,-1
120034,1433820943,1
120034,1433939710,-1
120034,1433941851,1
120034,1434016939,-1
120034,1434025700,1
120034,1434175837,0
120034,1434447170,-1
120034,1434482509,1
120034,1434946500,-1
120034,1434951165,1
120034,1435013527,0
120034,1435117964,-1
120034,1435119950,1
120034,1435564776,-1
120034,1435598433,1
120034,1435730184,-1
120034,1435757434,1
120034,1436778404,-1
120034,1436803305,1
120034,1437150193,-1
120034,1437152197,1
120034,1438922889,-1
120034,1440449239,-1
120034,1441431861,-1
120034,1443564070,0
120034,1443943779,0
120034,1445502548,0
120034,1445505100,0
120034,1445505162,0
120034,1446151739,0
120034,1452129941,1
120034,1453168281,-1
120034,1460364127,-1
120034,1466209504,-1
120034,1468459199,0
120034,1470727550,0
120034,1475555852,0
120034,1480924737,0
120034,1484981900,0
120034,1486767245,1
120034,1487305037,-1
120034,1487383013,1
120034,1487913044,-1
120034,1488914571,0
120034,1488944546,-1
120034,1490032536,0
120034,1491377646,0
120034,1493234549,-1
120034,1493400947,0
120034,1496935568,1
120034,1499298662,1
120034,1499310665,-1
120034,1499504065,0
120034,1502819090,0
120034,1503550618,1
120034,1503550931,-1
120034,1503551018,1
120034,1504063392,1
120034,1505267610,0
120034,1506541225,0
120034,1506948906,0
120034,1519365511,0
120034,1520252725,0
120034,1520643884,0
120034,1521134498,1
120034,1534149834,1
120034,1548300736,0
120034,1548834985,0
120034,1550531727,1
120034,1560801743,0
120034,1568083664,0
120034,1568085257,0
120034,1583135020,0
120034,1583149803,-1
120035,1493400947,0
120035,1496935568,-1
120035,1499298662,0
120035,1499310665,0
120035,1499504065,1
120035,1503550618,1
120035,1503550931,-1
120035,1503551018,1
120035,1503691950,0
120035,1504063392,-1
120035,1505267610,0
120035,1506948906,0
120035,1510787240,0
120035,1512539708,0
120035,1512540429,0
120035,1512639233,0
120035,1513837293,-1
120035,1519365511,-1
120035,1520252725,1
120035,1520643884,-1
120035,1521134498,1
120035,1521422122,0
120035,1522687992,0
120035,1534149834,0
120035,1543215116,0
